id,trip_id,route_id,direction_id,lat,lon,current_stop_sequence,timestamp,stop_id
VE_C21530,0002_3_501,10014,0,35.69181060791016,139.334228515625,10,2024-12-30 18:58:34,930_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 18:58:42,1850_10
VE_A10906,0001_3_845,10009,1,35.686222076416016,139.34066772460938,15,2024-12-30 18:58:33,928_10
VE_A22007,0001_3_798,10009,0,35.65547561645508,139.34617614746094,1,2024-12-30 18:59:23,10_4
VE_C21530,0002_3_501,10014,0,35.69234085083008,139.33384704589844,11,2024-12-30 18:59:28,1740_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 18:59:42,1850_10
VE_A10906,0001_3_845,10009,1,35.685672760009766,139.340576171875,15,2024-12-30 19:00:04,928_10
VE_A22007,0001_3_798,10009,0,35.65547561645508,139.34617614746094,1,2024-12-30 19:00:23,10_4
VE_C21530,0002_3_501,10014,0,35.695430755615234,139.32894897460938,12,2024-12-30 19:01:02,1750_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 19:00:42,1850_10
VE_A10906,0001_3_845,10009,1,35.68318557739258,139.3393096923828,16,2024-12-30 19:01:07,927_10
VE_A22007,0001_3_798,10009,0,35.65547561645508,139.34617614746094,1,2024-12-30 19:01:23,10_4
VE_C21530,0002_3_501,10014,0,35.69727325439453,139.32521057128906,13,2024-12-30 19:02:08,1760_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 19:01:42,1850_10
VE_A10906,0001_3_845,10009,1,35.68317031860352,139.33929443359375,17,2024-12-30 19:01:20,360_10
VE_A22007,0001_3_798,10009,0,35.65724563598633,139.34422302246094,1,2024-12-30 19:03:09,10_4
VE_C21530,0002_3_501,10014,0,35.69731521606445,139.32513427734375,14,2024-12-30 19:02:18,1770_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 19:02:42,1850_10
VE_A10906,0001_3_845,10009,1,35.6784782409668,139.3404083251953,17,2024-12-30 19:02:20,360_10
VE_A22007,0001_3_798,10009,0,35.657249450683594,139.34422302246094,2,2024-12-30 19:03:29,390_12
VE_C21530,0002_3_501,10014,0,35.69875717163086,139.32102966308594,15,2024-12-30 19:03:43,1780_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 19:03:42,1850_10
VE_A10906,0001_3_845,10009,1,35.6784782409668,139.3404083251953,17,2024-12-30 19:03:20,360_10
VE_A22007,0001_3_798,10009,0,35.65668487548828,139.33929443359375,2,2024-12-30 19:05:06,390_12
VE_C21530,0002_3_501,10014,0,35.702545166015625,139.31251525878906,17,2024-12-30 19:05:12,1800_1
VE_A21926,0001_3_2229,10009,1,35.70779800415039,139.296875,1,2024-12-30 19:05:02,1850_10
VE_A10906,0001_3_845,10009,1,35.66785430908203,139.341064453125,17,2024-12-30 19:04:20,360_10
VE_A22007,0001_3_798,10009,0,35.65668869018555,139.33929443359375,3,2024-12-30 19:05:28,381_1
VE_C21530,0002_3_501,10014,0,35.70446014404297,139.30882263183594,18,2024-12-30 19:06:15,1810_1
VE_A21926,0001_3_2229,10009,1,35.70683670043945,139.30068969726562,2,2024-12-30 19:06:16,1840_10
VE_A10906,0001_3_845,10009,1,35.666542053222656,139.341064453125,18,2024-12-30 19:05:44,370_10
VE_A22007,0001_3_798,10009,0,35.65748596191406,139.3393096923828,3,2024-12-30 19:06:28,381_1
VE_C21530,0002_3_501,10014,0,35.70523452758789,139.30665588378906,19,2024-12-30 19:07:01,1830_1
VE_A21926,0001_3_2229,10009,1,35.70585250854492,139.30416870117188,4,2024-12-30 19:07:01,1810_10
VE_A10906,0001_3_845,10009,1,35.66289138793945,139.33963012695312,19,2024-12-30 19:06:52,381_10
VE_A22007,0001_3_798,10009,0,35.65997314453125,139.33956909179688,4,2024-12-30 19:08:14,370_1
VE_C21530,0002_3_501,10014,0,35.70588302612305,139.3040771484375,20,2024-12-30 19:07:54,1840_1
VE_A21926,0001_3_2229,10009,1,35.704345703125,139.30905151367188,6,2024-12-30 19:07:57,1790_10
VE_A10906,0001_3_845,10009,1,35.660667419433594,139.3395538330078,19,2024-12-30 19:07:52,381_10
VE_A22007,0001_3_798,10009,0,35.663028717041016,139.33966064453125,4,2024-12-30 19:09:14,370_1
